4.99199999999837	311.24995121681815	33.65142525403149	1.0
5.101999999998952	NaN	NaN	0.0
5.2260000000023865	331.6701933126255	100.63406085357822	1.0
5.319999999999709	361.6415974517508	182.62903150345687	1.0
5.413999999997031	386.4252396541636	207.29597113208254	1.0
5.538000000000466	389.48628486360604	246.29667295419767	1.0
5.631999999997788	389.1915136301531	289.53583077408337	1.0
5.741000000001804	386.07089743140267	296.1918177913666	1.0
5.849999999998545	388.2888935766544	307.48815164584545	1.0
5.959999999999127	389.53195915028675	318.21311433388325	1.0
6.068999999995867	390.2673334074396	329.4059056615397	1.0
6.177999999999884	393.0354434552504	341.9034792124367	1.0
6.286999999996624	393.88248859250234	353.32132786211	1.0
6.39600000000064	395.25608977648193	366.5178435367016	1.0
6.506000000001222	396.572967886155	378.94023795635104	1.0
6.614999999997963	396.24829817133457	391.03172151466185	1.0
6.724000000001979	396.3541032550972	403.67425478126864	1.0
6.832999999998719	396.10210151231684	415.68777881087925	1.0
6.942000000002736	395.16590255240715	427.1969738088538	1.0
7.051999999996042	393.34535577080254	438.50680629096433	1.0
7.161000000000058	393.7880023198125	449.2803875869231	1.0
7.269999999996799	394.5807789433887	460.77129386283787	1.0
7.379000000000815	394.0894692843225	472.37871290360357	1.0
7.487999999997555	393.0739768841684	483.7566506937124	1.0
7.597999999998137	391.7188582102643	495.1647811593155	1.0
7.707000000002154	390.3832138997441	506.7294272246055	1.0
7.924999999995634	391.2356965567201	520.1534421661879	1.0
8.019000000000233	390.2889875683815	532.6851650917989	1.0
8.127999999996973	388.64036045428855	545.293762506949	1.0
8.23700000000099	387.64475301410556	558.823620183939	1.0
8.34599999999773	388.485583584151	572.3512966491842	1.0
8.455999999998312	386.9644991637678	585.3278684610593	1.0
8.565000000002328	384.81968705002555	598.3105583056206	1.0
8.673999999999069	381.4480562221406	610.7412263822581	1.0
8.782999999995809	378.9774751806977	622.3399264329928	1.0
8.891999999999825	375.5690624306938	632.0905369709338	1.0
9.002000000000407	371.55489105090646	643.0692617595889	1.0
9.110999999997148	364.66952642526894	652.3493354416995	1.0
9.220000000001164	358.69962194205516	661.4041482373628	1.0
9.328999999997905	352.04451274075893	670.156498132138	1.0
9.43800000000192	344.36135295245793	676.5544625997626	1.0
9.548000000002503	334.20471995149353	684.0934765735808	1.0
9.656999999999243	324.3117228066244	693.31003161598	1.0
9.765999999995984	312.9177928727264	700.1749940670063	1.0
9.875	303.07858267928566	707.4086832548708	1.0
10.0	291.7081985557258	712.4881426053881	1.0
10.093999999997322	NaN	NaN	0.0
10.203000000001339	279.0890609188539	716.7123066271886	1.0
10.31199999999808	265.7711321938433	720.6019415855053	1.0
10.421000000002095	252.74634852886422	723.5039380996559	1.0
10.529999999998836	239.1592454920063	725.774190348378	1.0
10.639999999999418	228.29997765275922	723.0299336178599	1.0
10.748999999996158	215.1488310221011	719.5979775167114	1.0
10.841999999996915	201.9134448279863	721.575780120712	1.0
10.951999999997497	188.77412279842218	723.6402323234498	1.0
11.061000000001513	176.44049734175707	724.9471512361382	1.0
11.169999999998254	163.9277350101477	724.7606370606696	1.0
11.27900000000227	152.13111009809813	725.0313750438388	1.0
11.38799999999901	138.01539011988055	730.4000690576478	1.0
11.497999999999593	124.65920536180354	736.632604138269	1.0
11.606999999996333	113.65358573608857	738.2358386894153	1.0
11.71600000000035	102.37605934319421	741.4424072816789	1.0
11.82499999999709	89.90693703177905	744.6456869920714	1.0
11.934000000001106	77.72353456398533	748.2529798702419	1.0
12.044000000001688	64.28326549804977	749.9514602943847	1.0
12.152999999998428	51.007050042370075	752.4864636077466	1.0
12.262000000002445	38.146253423791904	754.1106504390466	1.0
12.370999999999185	23.90192370809169	755.3563176851974	1.0
12.479999999995925	10.725032595948795	758.2649480708411	1.0
12.589999999996508	-3.3090728268450813	755.2071310504577	1.0
12.699000000000524	-15.784072852342337	756.4148487400824	1.0
12.807999999997264	-27.78419884716882	760.0207668395839	1.0
12.91700000000128	-40.11951576367495	762.3851404209753	1.0
13.025999999998021	-52.720749553347446	765.0820478937118	1.0
13.135999999998603	-65.11447060950566	768.730891275408	1.0
13.24500000000262	-79.22944430949737	767.7082366538052	1.0
13.35399999999936	-91.14057716330093	775.0048738181291	1.0
13.4629999999961	-101.40822037277687	783.5947481583595	1.0
13.557000000000698	-110.6370848526442	791.3325417935599	1.0
13.665999999997439	-121.71030915045048	805.450047053182	1.0
13.775000000001455	NaN	NaN	0.0
13.883999999998196	NaN	NaN	0.0
13.993999999998778	NaN	NaN	0.0
14.102999999995518	NaN	NaN	0.0
14.211999999999534	NaN	NaN	0.0
14.320999999996275	NaN	NaN	0.0
14.430000000000291	-143.25350084223743	785.442135817206	1.0
14.540000000000873	-157.59727089615015	768.5243396068134	1.0
14.648999999997613	-169.25782381712773	751.7017757350417	1.0
14.75800000000163	-178.98202476813248	730.4848828712477	1.0
14.86699999999837	-192.4551871645158	704.4162804832949	1.0
14.976000000002387	-203.81669109561486	674.1426585729639	1.0
15.085999999995693	-211.4134494209004	635.3931532492128	1.0
15.194999999999709	-208.06628536643302	627.844804394345	1.0
15.30399999999645	-208.4809745487067	614.764924683385	1.0
15.413000000000466	-208.80457441600174	601.5066606046948	1.0
15.521999999997206	-210.0349225824406	588.0366422026308	1.0
15.631999999997788	-210.64761023862758	573.045624419604	1.0
15.741000000001804	-211.05336652322518	559.5992386990393	1.0
15.849999999998545	-213.3216753286318	546.5791341604155	1.0
15.959000000002561	-214.33582669376702	533.2693542236929	1.0
16.0679999999993	-216.30552696032493	520.9953640248415	1.0
16.161999999996624	-217.73962850465958	508.6308831227747	1.0
16.286999999996624	NaN	NaN	0.0
16.37999999999738	NaN	NaN	0.0
16.489999999997963	NaN	NaN	0.0
16.59900000000198	NaN	NaN	0.0
16.70799999999872	NaN	NaN	0.0
16.817000000002736	NaN	NaN	0.0
16.925999999999476	NaN	NaN	0.0
17.036000000000058	NaN	NaN	0.0
17.1449999999968	-214.38099342034175	479.35994445020464	1.0
17.254000000000815	-210.93270029994147	454.1107456241712	1.0
17.362999999997555	-207.9966497929126	428.68212997108014	1.0
17.47200000000157	-201.4437559493879	403.3472485732963	1.0
17.582000000002154	-192.64332743119533	378.5025136141663	1.0
17.690999999998894	-183.04336197914992	354.7517813170264	1.0
17.799999999995634	-172.00190838859967	330.93013825537935	1.0
17.90899999999965	-163.22127868313547	325.13837470362625	1.0
18.01799999999639	-152.44771592675735	315.7222002927777	1.0
18.127999999996973	-139.7994119193119	308.95063750824784	1.0
18.23700000000099	-126.91631845558618	300.3419503678518	1.0
18.34599999999773	-114.9485418647257	294.5242025101278	1.0
18.455000000001746	-103.20911399091668	288.30321843976884	1.0
18.563999999998487	-90.75655857253267	282.91283705323787	1.0
18.67399999999907	-77.76070727609995	278.23713866473724	1.0
18.766999999999825	-64.12791137312706	275.50204813675145	1.0
18.875999999996566	-50.67638726445575	271.00332066716163	1.0
18.985999999997148	-38.213338941380535	269.04183448664696	1.0
19.095000000001164	-25.675990305291446	266.03451137148494	1.0
19.203999999997905	-11.928598419534984	264.6836233497495	1.0
19.31300000000192	0.8294966387312372	262.90598493447425	1.0
19.42199999999866	13.037132167054738	259.706120259643	1.0
19.531999999999243	25.533421744132635	255.51891590071105	1.0
19.640999999995984	NaN	NaN	0.0
19.75	37.04892941417968	249.7224277343136	1.0
19.85899999999674	48.22747775963179	242.5349347856229	1.0
19.968000000000757	60.15122421007465	235.02809718564504	1.0
20.07800000000134	72.36237761933597	229.58058699406504	1.0
20.18699999999808	86.82054490324717	227.8504572127294	1.0
20.296000000002095	100.69003514638267	226.64868095354646	1.0
20.404999999998836	116.59855785636803	228.7318970424282	1.0
